NASDAQ,"Myriad Genetics Inc.",MYGN
NASDAQ,"Nash Finch Co.",NAFC
NASDAQ,"Nara Bancorp Inc.",NARA
NASDAQ,"National Instruments Corp.",NATI
NASDAQ,"Navigators Group Inc.",NAVG
NASDAQ,"Neurocrine Biosciences Inc.",NBIX
NASDAQ,"NBT Bancorp Inc.",NBTB
NASDAQ,"Nordson Corp.",NDSN
NASDAQ,"Neogen Corp.",NEOG
NASDAQ,"NGAS Resources Inc.",NGAS
NASDAQ,"NovAtel Inc.",NGPS
NASDAQ,"NICE Systems Ltd.",NICE
NASDAQ,"Nicholas Financial Inc.",NICK
NASDAQ,"Knight Capital Group Inc.",NITE
NASDAQ,"Nektar Therapeutics",NKTR
NASDAQ,"NN Inc.",NNBR
NASDAQ,"NDS Group plc",NNDS
NASDAQ,"Noble International Ltd.",NOBL
NASDAQ,"New Frontier Media Inc.",NOOF
NASDAQ,"NovaMed Inc.",NOVA
NASDAQ,"North Valley Bancorp",NOVB
NASDAQ,"Novell Inc.",NOVL
NASDAQ,"Noven Pharmaceuticals Inc.",NOVN
NASDAQ,"National Penn Bancshares Inc.",NPBC
NASDAQ,"NPB CAP TR II",NPBCO
NASDAQ,"North Pittsburgh Systems Inc.",NPSI
NASDAQ,"Inergy LP",NRGY
NASDAQ,"Northrim Bancorp Inc.",NRIM
NASDAQ,"Insight Enterprises Inc.",NSIT
NASDAQ,"Napco Security Systems Inc.",NSSC
NASDAQ,"Network Appliance Inc.",NTAP
NASDAQ,"NTL Inc.",NTLI
NASDAQ,"NutriSystem Inc.",NTRI
NASDAQ,"Northern Trust Corp.",NTRS
NASDAQ,"Nuance Communications, Inc.",NUAN
NASDAQ,"NuCo2 Inc.",NUCO
NASDAQ,"Nutraceutical International Corp.",NUTR
NASDAQ,"NVIDIA Corp.",NVDA
NASDAQ,"Novellus Systems Inc.",NVLS
NASDAQ,"National Western Life Insurance Co.",NWLIA
NASDAQ,"Northwest Pipe Co.",NWPX
NASDAQ,"Northwest Bancorp Inc.",NWSB
NASDAQ,"Oak Hill Financial Inc.",OAKF
NASDAQ,"OceanFirst Financial Corp.",OCFC
NASDAQ,"Old Dominion Freight Line Inc.",ODFL
NASDAQ,"Odyssey Healthcare Inc.",ODSY
NASDAQ,"Orthofix International NV",OFIX
NASDAQ,"Southwest Bancorp Inc.",OKSB
NASDAQ,"Omega Financial Corp. (PA)",OMEF
NASDAQ,"ON Semiconductor Corp.",ONNN
NASDAQ,"OPNET Technologies Inc.",OPNT
NASDAQ,"Openwave Systems Inc.",OPWV
NASDAQ,"Orbotech Ltd.",ORBK
NASDAQ,"Online Resources Corp.",ORCC
NASDAQ,"Oracle Corp.",ORCL
NASDAQ,"O'Reilly Automotive Inc.",ORLY
NASDAQ,"Old Second Bancorp Inc.",OSBC
NASDAQ,"OSI Pharmaceuticals Inc.",OSIP
NASDAQ,"Open Text Corp.",OTEX
NASDAQ,"Otter Tail Corp.",OTTR
NASDAQ,"Overland Storage Inc.",OVRL
NASDAQ,"OmniVision Technologies Inc.",OVTI
NASDAQ,"OYO Geospace Corp.",OYOG
NASDAQ,"Bank of the Ozarks Inc.",OZRK
NASDAQ,"Pan American Silver Corp.",PAAS
NASDAQ,"Palm, Inc.",PALM
NASDAQ,"Parlux Fragrances Inc.",PARL
NASDAQ,"Paychex Inc.",PAYX
NASDAQ,"People's Bank",PBCT
NASDAQ,"Provident Bankshares Corp.",PBKS
NASDAQ,"Provident New York Bancorp",PBNY
NASDAQ,"Paccar Inc.",PCAR
NASDAQ,"Pacific Capital Bancorp",PCBC
NASDAQ,"Pacific Continental Corp.",PCBK
NASDAQ,"PC Connection Inc.",PCCC
NASDAQ,"Priceline.com Inc.",PCLN
NASDAQ,"Patterson Companies Inc.",PDCO
NASDAQ,"PharmaNet Development Group, Inc.",PDGI
NASDAQ,"PDL BioPharma Inc.",PDLI
NASDAQ,"Peoples Bancorp Inc.",PEBO
NASDAQ,"Peet's Coffee & Tea Inc.",PEET
NASDAQ,"BlackRock S&P 500 Protected Equity Fund, Inc. (The)",PEFX
NASDAQ,"Pegasystems Inc.",PEGA
NASDAQ,"Penn National Gaming Inc.",PENN
NASDAQ,"Perry Ellis International Inc.",PERY
NASDAQ,"Petroleum Development Corp.",PETD
NASDAQ,"Petsmart Inc.",PETM
NASDAQ,"PetMed Express Inc.",PETS
NASDAQ,"PF Chang's China Bistro Inc.",PFCB
NASDAQ,"Performance Food Group Co.",PFGC
NASDAQ,"Philadelphia Consolidated Holding Corp.",PHLY
NASDAQ,"Packeteer Inc.",PKTR
NASDAQ,"Photronics Inc.",PLAB
NASDAQ,"The Childrens Place Retail Stores, Inc.",PLCE
NASDAQ,"Polycom, Inc.",PLCM
NASDAQ,"Presidential Life Corp.",PLFE
NASDAQ,"PolyMedica Corp.",PLMD
NASDAQ,"Plexus Corp.",PLXS
NASDAQ,"Pacific Mercantile Bancorp",PMBC
NASDAQ,"PMC-Sierra Inc.",PMCS
NASDAQ,"Parametric Technology Corp.",PMTC
NASDAQ,"Palomar Medical Technologies Inc.",PMTI
NASDAQ,"Pinnacle Financial Partners Inc.",PNFP
NASDAQ,"Panera Bread Co.",PNRA
NASDAQ,"Pool Corp",POOL
NASDAQ,"Pope Resources LP",POPEZ
NASDAQ,"Possis Medical Inc.",POSS
NASDAQ,"Power Integrations Inc.",POWI
NASDAQ,"Pharmaceutical Product Development Inc.",PPDI
NASDAQ,"PRA International",PRAI
NASDAQ,"Perficient Inc.",PRFT
NASDAQ,"Perrigo Co.",PRGO
NASDAQ,"Progress Software Corp.",PRGS
NASDAQ,"Provident Financial Holdings Inc.",PROV
NASDAQ,"Prosperity Bancshares Inc.",PRSP
NASDAQ,"Presstek Inc.",PRST
NASDAQ,"Parexel International Corp.",PRXL
NASDAQ,"PSS World Medical Inc.",PSSI
NASDAQ,"Pacific Sunwear of California Inc.",PSUN
NASDAQ,"Patterson-UTI Energy Inc.",PTEN
NASDAQ,"Partner Communications Co. Ltd.",PTNR
NASDAQ,"Pantry Inc.",PTRY
NASDAQ,"Pulaski Financial Corp.",PULB
NASDAQ,"Parkvale Financial Corp.",PVSA
NASDAQ,"Privatebancorp Inc.",PVTB
NASDAQ,"Powerwave Technologies Inc.",PWAV
NASDAQ,"Papa John's International Inc.",PZZA
NASDAQ,"QAD Inc.",QADI
NASDAQ,"QUALCOMM Inc.",QCOM
NASDAQ,"Qiagen NV",QGEN
NASDAQ,"QLogic Corp.",QLGC
NASDAQ,"QLT Inc.",QLTI
NASDAQ,"Quest Software Inc.",QSFT
NASDAQ,"Quality Systems Inc.",QSII
NASDAQ,"Radyne Corp.",RADN
NASDAQ,"Bankrate Inc.",RATE
NASDAQ,"Raven Industries Inc.",RAVN
NASDAQ,"Republic Bancorp Inc.",RBCAA
NASDAQ,"Republic Bancorp Inc.",RBNC
NASDAQ,"Rent-A-Center Inc.",RCII
NASDAQ,"Rocky Brands, Inc.",RCKY
NASDAQ,"RC2 Corp.",RCRC
NASDAQ,"Elizabeth Arden Inc.",RDEN
NASDAQ,"Radware Ltd.",RDWR
NASDAQ,"Resources Connection Inc.",RECN
NASDAQ,"Reliv International Inc.",RELV
NASDAQ,"Respironics Inc.",RESP
NASDAQ,"Resource America Inc.",REXI
NASDAQ,"RF Micro Devices Inc.",RFMD
NASDAQ,"Royal Gold Inc.",RGLD
NASDAQ,"Rimage Corp.",RIMG
NASDAQ,"Research In Motion Ltd.",RIMM
NASDAQ,"Renaissance Learning Inc.",RLRN
NASDAQ,"Rambus Inc.",RMBS
NASDAQ,"Renasant Corp.",RNST
NASDAQ,"RealNetworks Inc.",RNWK
NASDAQ,"Gibraltar Industries Inc.",ROCK
NASDAQ,"RBC Bearings Inc.",ROLL
NASDAQ,"Ross Stores Inc.",ROST
NASDAQ,"Res-Care Inc.",RSCR
NASDAQ,"Rofin-Sinar Technologies Inc.",RSTI
NASDAQ,"RadiSys Corp.",RSYS
NASDAQ,"Rudolph Technologies Inc.",RTEC
NASDAQ,"Retalix Ltd.",RTLX
NASDAQ,"Reuters Group plc",RTRSY
NASDAQ,"RUSH ENTPR CL A",RUSHA
NASDAQ,"Rush Enterprises Inc.",RUSHB
NASDAQ,"Riverview Bancorp Inc.",RVSB
NASDAQ,"Radvision Ltd.",RVSN
NASDAQ,"Ryanair Holdings plc",RYAAY
NASDAQ,"Sanderson Farms Inc.",SAFM
NASDAQ,"Sanmina-SCI Corp.",SANM
NASDAQ,"Sapient Corp.",SAPE
NASDAQ,"Sandy Spring Bancorp Inc.",SASR
NASDAQ,"SBA Communications Corp.",SBAC
NASDAQ,"Seacoast Banking Corp. of Florida",SBCF
NASDAQ,"Sinclair Broadcast Group Inc.",SBGI
NASDAQ,"Sterling Bancshares Inc.",SBIB
NASDAQ,"Security Bank Corp.",SBKC
NASDAQ,"Southside Bancshares Inc.",SBSI
NASDAQ,"Starbucks Corp.",SBUX
NASDAQ,"SCBT Financial Corp.",SCBT
NASDAQ,"Scholastic Corp.",SCHL
NASDAQ,"Schnitzer Steel Industries Inc.",SCHN
NASDAQ,"School Specialty Inc.",SCHS
NASDAQ,"Charles Schwab Corp.",SCHW
NASDAQ,"Sciele Pharma Inc.",SCRX
NASDAQ,"ScanSource Inc.",SCSC
NASDAQ,"Select Comfort Corporation",SCSS
NASDAQ,"Secure Computing Corp.",SCUR
NASDAQ,"Shoe Carnival Inc.",SCVL
NASDAQ,"SEI Investments Co.",SEIC
NASDAQ,"Sepracor, Inc.",SEPR
NASDAQ,"Simmons First National Corp.",SFNC
NASDAQ,"SafeNet Inc.",SFNT
NASDAQ,"Scientific Games Corp.",SGMS
NASDAQ,"Shenandoah Telecommunications Co.",SHEN
NASDAQ,"Shuffle Master Inc.",SHFL
NASDAQ,"A. Schulman, Inc.",SHLM
NASDAQ,"Steven Madden, Ltd.",SHOO
NASDAQ,"Shire plc",SHPGY
NASDAQ,"Sigma-Aldrich Corp.",SIAL
NASDAQ,"Selective Insurance Group Inc.",SIGI
NASDAQ,"Silicon Image Inc.",SIMG
NASDAQ,"Sina Corp.",SINA
NASDAQ,"SI International Inc.",SINT
NASDAQ,"Sirius Satellite Radio Inc.",SIRI
NASDAQ,"SVB Financial Group",SIVB
NASDAQ,"SkyePharma plc",SKYE
NASDAQ,"SkyWest Inc.",SKYW
NASDAQ,"Silicon Laboratories, Inc.",SLAB
NASDAQ,"Sterling Financial Corp.",SLFI
NASDAQ,"Silgan Holdings Inc.",SLGN
NASDAQ,"Spectralink Corp.",SLNK
NASDAQ,"Symyx Technologies Inc.",SMMX
NASDAQ,"Stein Mart Inc.",SMRT
NASDAQ,"Standard Microsystems Corp.",SMSC
NASDAQ,"Sun Bancorp Inc.",SNBC
NASDAQ,"SanDisk Corp.",SNDK
NASDAQ,"Sun Hydraulics Corp.",SNHY
NASDAQ,"Sonic Solutions",SNIC
NASDAQ,"Synopsys Inc.",SNPS
NASDAQ,"Sohu.com Inc.",SOHU
NASDAQ,"Sonic Corp.",SONC
NASDAQ,"Sonus Networks, Inc.",SONS
NASDAQ,"Source Interlink Companies Inc.",SORC
NASDAQ,"Spartan Motors Inc.",SPAR
NASDAQ,"Siliconware Precision Industries Co. Ltd.",SPIL
NASDAQ,"Staples Inc.",SPLS
NASDAQ,"Supportsoft Inc.",SPRT
NASDAQ,"SPSS Inc.",SPSS
NASDAQ,"1st Source Corp.",SRCE
NASDAQ,"Stericycle Inc.",SRCL
NASDAQ,"SurModics Inc.",SRDX
NASDAQ,"Smurfit-Stone Container Corp.",SSCC
NASDAQ,"SMURFIT-STONE PFD",SSCCP
NASDAQ,"Stratasys Inc.",SSYS
NASDAQ,"S&T Bancorp Inc.",STBA
NASDAQ,"Stewart Enterprises Inc.",STEI
NASDAQ,"State Auto Financial Corp.",STFC
NASDAQ,"SunOpta Inc.",STKL
NASDAQ,"Steel Dynamics Inc.",STLD
NASDAQ,"Stanley Furniture Co. Inc.",STLY
NASDAQ,"Steiner Leisure Ltd.",STNR
NASDAQ,"Strayer Education Inc.",STRA
NASDAQ,"Sterling Construction Co. Inc.",STRL
NASDAQ,"Sterling Financial Corp.",STSA
NASDAQ,"STATS ChipPAC Ltd.",STTS
NASDAQ,"Steel Technologies Inc.",STTX
NASDAQ,"Suffolk Bancorp",SUBK
NASDAQ,"Supertex Inc.",SUPX
NASDAQ,"Susquehanna Bancshares Inc.",SUSQ
NASDAQ,"SAVVIS Inc.",SVVS
NASDAQ,"Swift Transportation Co. Inc.",SWFT
NASDAQ,"Smith & Wesson Holding Corp.",SWHC
NASDAQ,"Skyworks Solutions Inc.",SWKS
NASDAQ,"Southwest Water Co.",SWWC
NASDAQ,"SY Bancorp Inc.",SYBT
NASDAQ,"Sykes Enterprises Inc.",SYKE
NASDAQ,"Symantec Corp.",SYMC
NASDAQ,"Syntel Inc.",SYNT
NASDAQ,"Talk America Holdings Inc.",TALK
NASDAQ,"TALX Corp.",TALX
NASDAQ,"Tarragon Corp.",TARR
NASDAQ,"TASER International Inc.",TASR
NASDAQ,"Medallion Financial Corp.",TAXI
NASDAQ,"TAYC CAPITAL TR I",TAYCP
NASDAQ,"TriCo Bancshares",TCBK
NASDAQ,"TC Pipelines LP",TCLP
NASDAQ,"Tech Data Corp.",TECD
NASDAQ,"Techne Corp.",TECH
NASDAQ,"Telenor ASA",TELN
NASDAQ,"Teva Pharmaceutical Industries Ltd.",TEVA
NASDAQ,"Triad Guaranty Inc.",TGIC
NASDAQ,"First Financial Corp.",THFF
NASDAQ,"Thoratec Corp.",THOR
NASDAQ,"THQ Inc.",THQI
NASDAQ,"TIB Financial Corp.",TIBB
NASDAQ,"Tibco Software Inc.",TIBX
NASDAQ,"Tellabs Inc.",TLAB
NASDAQ,"TLC Vision Corp.",TLCV
NASDAQ,"Tollgrade Communications Inc.",TLGD
NASDAQ,"Topps Co. Inc.",TOPP
NASDAQ,"TriQuint Semiconductor Inc.",TQNT
NASDAQ,"TradeStation Group Inc.",TRAD
NASDAQ,"Trinity Biotech plc",TRIB
NASDAQ,"Trimble Navigation Ltd.",TRMB
NASDAQ,"Steamship Co. Torm A/S",TRMD
NASDAQ,"Trustmark Corp.",TRMK
NASDAQ,"T. Rowe Price Group, Inc.",TROW
NASDAQ,"TrustCo Bank Corp. NY",TRST
NASDAQ,"Tractor Supply Co.",TSCO
NASDAQ,"South Financial Group Inc.",TSFG
NASDAQ,"TeleTech Holdings Inc.",TTEC
NASDAQ,"Tetra Tech Inc.",TTEK
NASDAQ,"T-3 Energy Services Inc.",TTES
NASDAQ,"TTM Technologies Inc.",TTMI
NASDAQ,"Take-Two Interactive Software Inc.",TTWO
NASDAQ,"Tuesday Morning Corp.",TUES
NASDAQ,"Time Warner Telecom Inc.",TWTC
NASDAQ,"Exploration Co. of Delaware Inc.",TXCO
NASDAQ,"TriZetto Group Inc.",TZIX
NASDAQ,"United Security Bancshares",UBFO
NASDAQ,"Union Bankshares Corp.",UBSH
NASDAQ,"United Bankshares Inc.",UBSI
NASDAQ,"UCBH Holdings Inc.",UCBH
NASDAQ,"United Community Financial Corp.",UCFC
NASDAQ,"Universal Electronics Inc.",UEIC
NASDAQ,"Net 1 Ueps Technologies Inc.",UEPS
NASDAQ,"United Fire & Casualty Co.",UFCS
NASDAQ,"Universal Forest Products Inc.",UFPI
NASDAQ,"AMERCO",UHAL
NASDAQ,"Universal American Financial Corp.",UHCO
NASDAQ,"UMB Financial Corp.",UMBF
NASDAQ,"Umpqua Holdings Corp.",UMPQ
NASDAQ,"United Natural Foods Inc.",UNFI
NASDAQ,"United Online Inc.",UNTD
NASDAQ,"United Panam Financial Corp.",UPFC
NASDAQ,"Urban Outfitters Inc.",URBN
NASDAQ,"USA Truck Inc.",USAK
NASDAQ,"Universal Stainless & Alloy Products Inc.",USAP
NASDAQ,"USA Mobility Inc.",USMO
NASDAQ,"USANA Health Sciences Inc.",USNA
NASDAQ,"US Physical Therapy Inc.",USPH
NASDAQ,"United Surgical Partners International Inc.",USPI
NASDAQ,"United Stationers Inc.",USTR
NASDAQ,"United Therapeutics Corp.",UTHR
NASDAQ,"UTI Worldwide, Inc.",UTIW
NASDAQ,"UTStarcom Inc.",UTSI
NASDAQ,"Univest Corp. of Pennsylvania",UVSP
NASDAQ,"Varian Inc.",VARI
NASDAQ,"Virginia Commerce Bancorp Inc.",VCBI
NASDAQ,"ValueClick Inc.",VCLK
NASDAQ,"Veeco Instruments Inc.",VECO
NASDAQ,"Virginia Financial Group Inc.",VFGI
NASDAQ,"Vicor Corp.",VICR
NASDAQ,"Vital Signs Inc.",VITL
NASDAQ,"Meridian Bioscience Inc.",VIVO
NASDAQ,"Knightsbridge Tankers Ltd.",VLCCF
NASDAQ,"Ventana Medical Systems Inc.",VMSI
NASDAQ,"Vineyard National Bancorp",VNBC
NASDAQ,"Volvo AB",VOLV
NASDAQ,"ViroPharma Inc.",VPHM
NASDAQ,"VeriSign Inc.",VRSN
NASDAQ,"Vertex Pharmaceuticals Inc.",VRTX
NASDAQ,"ViaSat Inc.",VSAT
NASDAQ,"Varian Semiconductor Equipment Associates Inc.",VSEA
NASDAQ,"Vital Images Inc.",VTAL
NASDAQ,"inVentiv Health, Inc.",VTIV
NASDAQ,"Westamerica Bancorp.",WABC
NASDAQ,"Washington Trust Bancorp Inc.",WASH
NASDAQ,"Washington Banking Co.",WBCO
NASDAQ,"Websense Inc.",WBSN
NASDAQ,"West Coast Bancorp",WCBO
NASDAQ,"WD-40 Co.",WDFC
NASDAQ,"WebEx Communications Inc.",WEBX
NASDAQ,"Werner Enterprises Inc.",WERN
NASDAQ,"Whole Foods Market Inc.",WFMI
NASDAQ,"Washington Federal Inc.",WFSL
NASDAQ,"Woodward Governor Co.",WGOV
NASDAQ,"Wilshire Bancorp Inc.",WIBC
NASDAQ,"Wind River Systems Inc.",WIND
NASDAQ,"Encore Wire Corp.",WIRE
NASDAQ,"Wright Medical Group Inc.",WMGI
NASDAQ,"VCA Antech Inc.",WOOF
NASDAQ,"WPP Group plc",WPPGY
NASDAQ,"World Acceptance Corp.",WRLD
NASDAQ,"WesBanco Inc.",WSBC
NASDAQ,"WSFS Financial Corp.",WSFS
NASDAQ,"Wintrust Financial Corp.",WTFC
NASDAQ,"Whitney Holding Corp.",WTNY
NASDAQ,"Xilinx Inc.",XLNX
NASDAQ,"Excel Technology Inc.",XLTC
NASDAQ,"XM Satellite Radio Holdings Inc.",XMSR
NASDAQ,"US Xpress Enterprises Inc.",XPRSA
NASDAQ,"Dentsply International, Inc.",XRAY
NASDAQ,"X-Rite Inc.",XRIT
NASDAQ,"Ixia",XXIA
NASDAQ,"Yardville National Bancorp",YANB
NASDAQ,"Yadkin Valley Bank and Trust Co.",YAVY
NASDAQ,"Young Innovations Inc.",YDNT
NASDAQ,"Yahoo! Inc.",YHOO
NASDAQ,"York Water Co.",YORW
NASDAQ,"YRC Worldwide Inc.",YRCW
NASDAQ,"Zebra Technologies Corp.",ZBRA
NASDAQ,"Olympic Steel Inc.",ZEUS
NASDAQ,"Zygo Corp.",ZIGO
NASDAQ,"Zions Bancorp. (UT)",ZION
NASDAQ,"ZOLL Medical Corp.",ZOLL
NASDAQ,"Zoran Corp.",ZRAN
NASDAQ,"KEY CAPITAL CORP",KCAP
NASDAQ,"Atlantic American Corp.",AAME
NASDAQ,"Abigail Adams National Bancorp Inc.",AANB
NASDAQ,"Abiomed Inc.",ABMD
NASDAQ,"Autobytel Inc.",ABTL
NASDAQ,"ABX Air Inc.",ABXA
NASDAQ,"Accelrys Inc.",ACCL
NASDAQ,"Axcelis Technologies Inc.",ACLS
NASDAQ,"ACME Communications Inc.",ACME
NASDAQ,"Active Power Inc.",ACPW
NASDAQ,"Actel Corp.",ACTL
NASDAQ,"Actuate Corp.",ACTU
NASDAQ,"Authentidate Holding Corp.",ADAT
NASDAQ,"Audible, Inc.",ADBL
NASDAQ,"Adolor Corp.",ADLR
NASDAQ,"Adaptec Inc.",ADPT
NASDAQ,"Aehr Test Systems",AEHR
NASDAQ,"Advanced Energy Industries Inc.",AEIS
NASDAQ,"AGNICO EAGLE WTS",AEMLW
NASDAQ,"AEP Industries Inc.",AEPI
NASDAQ,"ADDvantage Technologies Group Inc.",AEY
NASDAQ,"AEterna Zentaris Inc.",AEZS
NASDAQ,"Almost Family Inc.",AFAM
NASDAQ,"Antigenics Inc.",AGEN
NASDAQ,"Atherogenics Inc.",AGIX
NASDAQ,"Allied Healthcare Products Inc.",AHPI
NASDAQ,"Applied Innovation Inc.",AINN
NASDAQ,"Airspan Networks Inc.",AIRN
NASDAQ,"Aldila Inc.",ALDA
NASDAQ,"Aladdin Knowledge Systems Ltd.",ALDN
NASDAQ,"Align Technology Inc.",ALGN
NASDAQ,"Greater Delaware Valley Savings Bank",ALLB
NASDAQ,"Alliance Financial Corp.",ALNC
NASDAQ,"Astro-Med Inc.",ALOT
NASDAQ,"Alloy Inc.",ALOY
NASDAQ,"Alaska Communications Systems Group Inc.",ALSK
NASDAQ,"Allos Therapeutics Inc.",ALTH
NASDAQ,"Alvarion Ltd.",ALVR
NASDAQ,"Alexion Pharmaceuticals Inc.",ALXN
NASDAQ,"Advanced Magnetics Inc.",AMAG
NASDAQ,"AMICAS Inc.",AMCS
NASDAQ,"American Independence Corp.",AMIC
NASDAQ,"Ambassadors International Inc.",AMIE
NASDAQ,"Ampal-American Israel Corp.",AMPL
NASDAQ,"Albany Molecular Research Inc.",AMRI
NASDAQ,"American Superconductor Corp.",AMSC
NASDAQ,"Anadigics, Inc.",ANAD
NASDAQ,"Anaren Inc.",ANEN
NASDAQ,"Analysts International Corp.",ANLY
NASDAQ,"Answerthink Inc.",ANSR
NASDAQ,"APAC Customer Services Inc.",APAC
NASDAQ,"APA Enterprises Inc.",APAT
NASDAQ,"American Pacific Corp.",APFC
NASDAQ,"AP Pharma Inc.",APPA
NASDAQ,"Alto Palermo S.A.",APSA
NASDAQ,"Ariba Inc.",ARBA
NASDAQ,"@Road, Inc.",ARDI
NASDAQ,"Arden Group Inc.",ARDNA
NASDAQ,"Amerigon Inc.",ARGN
NASDAQ,"Ariad Pharmaceuticals Inc.",ARIA
NASDAQ,"Ark Restaurants Corp.",ARKR
NASDAQ,"Arena Pharmaceuticals Inc.",ARNA
NASDAQ,"ArQule Inc.",ARQL
NASDAQ,"Array Biopharma Inc.",ARRY
NASDAQ,"Art Technology Group Inc.",ARTG
NASDAQ,"Artesian Resources Corp.",ARTNA
NASDAQ,"Arotech Corp.",ARTX
NASDAQ,"Arrowhead Research Corp.",ARWR
NASDAQ,"Ameriana Bancorp",ASBI
NASDAQ,"American Science & Engineering Inc.",ASEI
NASDAQ,"On Assignment Inc.",ASGN
NASDAQ,"Ashworth Inc.",ASHW
NASDAQ,"AsiaInfo Holdings Inc.",ASIA
NASDAQ,"AmeriServ Financial Inc.",ASRV
NASDAQ,"Amtech Systems Inc.",ASYS
NASDAQ,"Asyst Technologies, Inc.",ASYT
NASDAQ,"America First Tax Exempt Investors LP",ATAXZ
NASDAQ,"Atlantic Tele-Network Inc.",ATNI
NASDAQ,"ATRION Corp.",ATRI
NASDAQ,"Aetrium Inc.",ATRM
NASDAQ,"Astronics Corp.",ATRO
NASDAQ,"ATS Medical Inc.",ATSI
NASDAQ,"Auburn National Bancorporation Inc.",AUBN
NASDAQ,"AudioCodes Ltd.",AUDC
NASDAQ,"Avici Systems Inc.",AVCI
NASDAQ,"Avigen Inc.",AVGN
NASDAQ,"AVI Biopharma Inc.",AVII
NASDAQ,"Avanir Pharmaceuticals",AVNR
NASDAQ,"Avanex Corp.",AVNX
NASDAQ,"Aware Inc.",AWRE
NASDAQ,"AXT Inc.",AXTI
NASDAQ,"Aspen Technology Inc.",AZPN
NASDAQ,"Natus Medical Inc.",BABY
NASDAQ,"Bioanalytical Systems Inc.",BASI
NASDAQ,"Beasley Broadcast Group Inc.",BBGI
NASDAQ,"BBC CAPITAL TR II",BBXT
NASDAQ,"BioCryst Pharmaceuticals Inc.",BCRX
NASDAQ,"BCSB Bankcorp Inc.",BCSB
NASDAQ,"Blue Coat Systems Inc.",BCSI
NASDAQ,"Big Dog Holdings Inc.",BDOG
NASDAQ,"Bell Microproducts Inc.",BELM
NASDAQ,"Berkshire Bancorp Inc.",BERK
NASDAQ,"Natural Health Trends Corp.",BHIP
NASDAQ,"Biomira Inc.",BIOM
NASDAQ,"BioScrip Inc.",BIOS
NASDAQ,"Bio-Imaging Technologies Inc.",BITI
NASDAQ,"Bioenvision Inc.",BIVN
NASDAQ,"Ballard Power Systems Inc.",BLDP
NASDAQ,"Biolase Technology Inc.",BLTI
NASDAQ,"BioMarin Pharmaceutical Inc.",BMRN
NASDAQ,"Bryn Mawr Bank Corp.",BMTC
NASDAQ,"BNC Corp., Inc.",BNCC
NASDAQ,"BENIHANA INC",BNHN
NASDAQ,"Benihana Inc.",BNHNA
NASDAQ,"Bonso Electronics International Inc.",BNSO
NASDAQ,"Bank of Commerce Holdings",BOCH
NASDAQ,"Lacrosse Footwear Inc.",BOOT
NASDAQ,"Boardwalk Bancorp Inc.",BORD
NASDAQ,"Borland Software Corp.",BORL
NASDAQ,"BOS Better On-Line Solutions Ltd.",BOSC
NASDAQ,"BluePhoenix Solutions Ltd.",BPHX
NASDAQ,"Bridgford Foods Corp.",BRID
NASDAQ,"BioSphere Medical Inc.",BSMD
NASDAQ,"BTU International Inc.",BTUI
NASDAQ,"BALDWIN LYONS CL A",BWINA
NASDAQ,"Baldwin & Lyons Inc.",BWINB
NASDAQ,"Carrier Access Corp.",CACS
NASDAQ,"CAM Commerce Solutions Inc.",CADA
NASDAQ,"California Coastal Communities Inc.",CALC
NASDAQ,"CAS Medical Systems Inc.",CASM
NASDAQ,"Cass Information Systems Inc.",CASS
NASDAQ,"China BAK Battery, Inc.",CBAK
NASDAQ,"C-COR Inc.",CCBL
NASDAQ,"CAP CROSS PFD C",CCPCO
NASDAQ,"CAPITAL CROSS PFD",CCPCP
NASDAQ,"CECO Environmental Corp.",CECE
NASDAQ,"Cell Genesys, Inc.",CEGE
NASDAQ,"Cerus Corp.",CERS
NASDAQ,"Chiron Corp.",CHIR
NASDAQ,"Chordiant Software Inc.",CHRD
NASDAQ,"Charter Communications Inc.",CHTR
NASDAQ,"Comsys IT Partners, Inc.",CITP
NASDAQ,"CFS Bancorp Inc.",CITZ
NASDAQ,"Columbus Mckinnon Corp.",CMCO
NASDAQ,"CMGI Inc.",CMGI
NASDAQ,"Casual Male Retail Group Inc.",CMRG
NASDAQ,"Concur Technologies, Inc.",CNQR
NASDAQ,"Convera Corp.",CNVR
NASDAQ,"Coca-Cola Bottling Co. Consolidated",COKE
NASDAQ,"Cepheid",CPHD
NASDAQ,"Capstone Turbine Corp.",CPST
NASDAQ,"Conceptus, Inc.",CPTS
NASDAQ,"Crown Media Holdings Inc.",CRWN
NASDAQ,"Caraustar Industries Inc.",CSAR
NASDAQ,"CSP Inc.",CSPI
NASDAQ,"Capital Southwest Corp.",CSWC
NASDAQ,"CTBI PFD CAP TRUST",CTBIP
NASDAQ,"CV Therapeutics Inc.",CVTX
NASDAQ,"Clayton Williams Energy Inc.",CWEI
NASDAQ,"CYBEX INTL INC.",CYBI
NASDAQ,"CyberSource Corp.",CYBS
NASDAQ,"Cyberonics Inc.",CYBX
NASDAQ,"Cypress Bioscience Inc.",CYPB
NASDAQ,"deCODE genetics Inc.",DCGN
NASDAQ,"D&E Communications Inc.",DECC
NASDAQ,"DepoMed Inc.",DEPO
NASDAQ,"Delta Financial Corp.",DFC
NASDAQ,"DG FastChannel",DGIT
NASDAQ,"DIME BNCP LIT TR W",DIMEZ
NASDAQ,"Ditech Networks, Inc.",DITC
NASDAQ,"Dendreon Corp.",DNDN
